ent_num,alt_num,alt_type,alt_name,alt_remarks,match_1_id,match_1_name,match_1_distance,match_1_similarity,match_2_id,match_2_name,match_2_distance,match_2_similarity,match_3_id,match_3_name,match_3_distance,match_3_similarity,match_4_id,match_4_name,match_4_distance,match_4_similarity,match_5_id,match_5_name,match_5_distance,match_5_similarity
19715,31075.0,aka,SHAHID NURI INDUSTRY,-0- ,19715,shahid nuri industries,0.044317781925201416,0.9556822180747986,10858,shahid sattari industries,0.20794391632080078,0.7920560836791992,22785,shahid cheraghi industries,0.23180842399597168,0.7681915760040283,22783,shahid karimi industries,0.2392176389694214,0.7607823610305786,11445,shahid sayyade shirazi industries,0.2471834421157837,0.7528165578842163
10923,11240.0,aka,ORGANIZACIJA PREPORODA ISLAMSKE TRADICIJE KUVAJT,-0- ,12608,qadhafi saif al-islam,0.3860316872596741,0.6139683127403259,7325,lajnat al daawa al islamiyya,0.3925207853317261,0.6074792146682739,6899,al-itihaad al-islamiya,0.4380757808685303,0.5619242191314697,17299,harakat sham al-islam,0.44811487197875977,0.5518851280212402,8859,movement for islamic reform in arabia,0.4505000710487366,0.5494999289512634
41696,64909.0,aka,"DAQOU, Mohamed Hassan",-0- ,41696,daqqou hassan muhammad,0.0629880428314209,0.9370119571685791,42598,mohagheghi mohammad hassan,0.21809834241867065,0.7819016575813293,42177,ismail mohamad hassan,0.23052841424942017,0.7694715857505798,29803,mehri mohammad hassan,0.234316885471344,0.765683114528656,16232,hijazi hassan,0.23921304941177368,0.7607869505882263
47429,73353.0,aka,VIKTORIYA OOO,-0- ,41981,neotekhnika ooo,0.3136593699455261,0.6863406300544739,36841,oyun dina ivanovna,0.3166877031326294,0.6833122968673706,35129,dorokhova nina viktorovna,0.32729482650756836,0.6727051734924316,37361,polyakova alla viktorovna,0.37634021043777466,0.6236597895622253,39209,emelianenko viktor andriyovych,0.3784381151199341,0.6215618848800659
33371,52436.0,aka,SLAVKALI INOSTRANNOE OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTIYU,-0- ,45861,obshchestvo s ogranichennoi otvetstvennostyu rusavtomatika,0.35971468687057495,0.640285313129425,47427,obshchestvo s ogranichennoi otvetstvennostyu tekhnokratiya,0.3617668151855469,0.6382331848144531,50122,obshchestvo s ogranichennoi otvetstvennostyu shakhta alardinskaya,0.3652440309524536,0.6347559690475464,47548,obshchestvo s ogranichennoi otvetstvennostyu sistemy prakticheskoi bezopasnosti,0.36776816844940186,0.6322318315505981,45866,obshchestvo s ogranichennoi otvetstvennostyu khaitian sng,0.3716980814933777,0.6283019185066223
46530,71822.0,aka,JOINT STOCK COMPANY ZENIT BELOMO,-0- ,35887,joint stock company zavod kulakova,0.26487284898757935,0.7351271510124207,46656,joint stock company zavod korpusov,0.2918360233306885,0.7081639766693115,46571,joint stock company zavod chuvashkabel,0.29280656576156616,0.7071934342384338,41002,joint stock company votkinskiy zavod,0.2945651412010193,0.7054348587989807,50375,joint stock company galichskii avtokranovyi zavod,0.2955855131149292,0.7044144868850708
49385,77019.0,aka,PJSC SPA STRELA,-0- ,20029,pjsc mostotrest,0.2831270098686218,0.7168729901313782,46828,pjsc vysochaishy,0.40141230821609497,0.598587691783905,42070,kovrov mechanical plant pjsc,0.4261588454246521,0.5738411545753479,16832,stroytransgaz ojsc,0.4798464775085449,0.5201535224914551,49936,stc innovations limited,0.4875737428665161,0.5124262571334839
17366,26857.0,aka,"AL MOWAFI, Ramzi Mahmoud",-0- ,16534,mahmoudi gholamreza,0.2116450071334839,0.7883549928665161,6950,uthman omar mahmoud,0.21454715728759766,0.7854528427124023,29821,zadeh salar mahmoud,0.21475237607955933,0.7852476239204407,12690,al baghdadi ali al-mahmoudi,0.2194530963897705,0.7805469036102295,12534,ayache hassan mahmoud,0.22103720903396606,0.7789627909660339
12816,14032.0,aka,GOKUDO,-0- ,35599,golikov oleg aleksandrovich,0.40216636657714844,0.5978336334228516,48180,golic srebrenka,0.419757604598999,0.580242395401001,35600,goncharov nikolay aleksandrovich,0.4526401162147522,0.5473598837852478,10756,lakokraska oao,0.4579124450683594,0.5420875549316406,46848,dokuchaev sergey vladimirovich,0.47064948081970215,0.5293505191802979
26120,41165.0,aka,"ALSHWIKI, Mhd Amer",-0- ,26120,alchwiki mhd amer,0.13724493980407715,0.8627550601959229,31192,alshaer saleh mesfer,0.3680713176727295,0.6319286823272705,25352,behdokht,0.5006728172302246,0.4993271827697754,25302,behdad,0.5017929077148438,0.49820709228515625,10609,maleki naser,0.5172572731971741,0.4827427268028259
18966,29909.0,aka,CRIMEAN REPUBLICAN ENTERPRISE AZOV DISTILLERY,-0- ,18966,crimean enterprise azov distillery plant,0.07634574174880981,0.9236542582511902,21040,crimean ports,0.47843170166015625,0.5215682983398438,46388,republican unitary enterprise beltamozhservice,0.5188524723052979,0.48114752769470215,21039,crimean railway,0.5217142105102539,0.4782857894897461,24026,russian financial corporation,0.5307831764221191,0.46921682357788086
25659,40335.0,aka,NOVIN KHARA MINERAL MINING EXTRACTION COMPANY,-0- ,25659,novin pars mineral exploration and mining engineering company,0.22443127632141113,0.7755687236785889,25650,novin energy company,0.3570002317428589,0.6429997682571411,26824,bandar imam kharazmi petrochemical company,0.37103718519210815,0.6289628148078918,30765,world mining industry company ltd,0.4181164503097534,0.5818835496902466,49101,mining industries sarlu,0.42366641759872437,0.5763335824012756
23955,42876.0,aka,"VENKOV, Vladimir",-0- ,46848,dokuchaev sergey vladimirovich,0.2317071557044983,0.7682928442955017,46715,sviblov vladislav vladimirovich,0.23181623220443726,0.7681837677955627,46812,kulemekov vladimir,0.23199576139450073,0.7680042386054993,40273,vladimirov vladimir vladimirovich,0.2400917410850525,0.7599082589149475,28350,nemtsev vladimir vladimirovich,0.2408580780029297,0.7591419219970703
33880,53101.0,aka,DRUSTVO SA OGRANICENOM ODGOVORNOSCU NOVI PAZAR-PUT NOVI PAZAR,-0- ,33880,novi pazar-put d.o.o. novi pazar,0.15487140417099,0.84512859582901,35077,katina drustvo s ogranicenom odgovornoscu za nekretnine i ugostiteljstvo,0.423881471157074,0.576118528842926,33176,novikau siarhei ihnatavich,0.4388190507888794,0.5611809492111206,47486,soha info doo novi banovci,0.4412093758583069,0.5587906241416931,15190,comercializadora cacho s.a. de c.v.,0.456251859664917,0.543748140335083
45979,71040.0,aka,OOO IK AEON,-0- ,44824,ooo aiti tsentr,0.5061123371124268,0.49388766288757324,20286,ooo 'stg-eko',0.5133448839187622,0.4866551160812378,44720,ooo novyi ai ti proekt,0.523683488368988,0.47631651163101196,49947,zao svetlana ep,0.5238354802131653,0.4761645197868347,31300,ooo alkon,0.5249185562133789,0.4750814437866211
11626,12346.0,aka,PCC UK LTD,-0- ,23205,the business centre ltd.,0.3970451354980469,0.6029548645019531,16319,cec limited,0.44806331396102905,0.551936686038971,11623,p.c.c. singapore private limited,0.4612696170806885,0.5387303829193115,39539,k south africa pty ltd,0.46907752752304077,0.5309224724769592,42034,international digital technology centre limited liability company,0.47201675176620483,0.5279832482337952
11317,11867.0,aka,NIOC,-0- ,11639,nioc international affairs london limited,0.4007660150527954,0.5992339849472046,1555,niref,0.4118662476539612,0.5881337523460388,15075,naroon,0.42460834980010986,0.5753916501998901,17273,nia international,0.4682227373123169,0.5317772626876831,42181,navis,0.5053072571754456,0.49469274282455444
10923,11135.0,aka,RIHS HEADQUARTERS-KUWAIT,-0- ,39036,baharestan kish company,0.4627566337585449,0.5372433662414551,28687,middle east saman chemical company,0.47231990098953247,0.5276800990104675,8341,arab petroleum engineering company ltd,0.4853280186653137,0.5146719813346863,50522,heavy oil distribution company hodico sal offshore,0.4881511926651001,0.5118488073348999,30372,rah negar pars middle east company,0.48991215229034424,0.5100878477096558
37018,58130.0,aka,VORONEZHSKI OOO,-0- ,37018,agropromyshlenny kompleks voronezhski ooo,0.27356642484664917,0.7264335751533508,35584,voronovskiy anatoliy,0.27888453006744385,0.7211154699325562,46413,oao epk volzhsky,0.3212154507637024,0.6787845492362976,41981,neotekhnika ooo,0.3559167981147766,0.6440832018852234,48606,mozhayev yegor igoryevich,0.36298853158950806,0.6370114684104919
40987,63858.0,aka,"ORLOV, Vasilii Alexandrovich",-0- ,32716,vasiliev anatoly ivanovich,0.3456820249557495,0.6543179750442505,37369,solodovnikov ivan alexandrovich,0.3780214786529541,0.6219785213470459,36836,nevzorov boris alexandrovich,0.39121758937835693,0.6087824106216431,37323,kavinov artem alexandrovich,0.3914826512336731,0.6085173487663269,37302,vasiliev vladimir abdualievich,0.3940507173538208,0.6059492826461792
6925,4847.0,aka,"GHILANI, Ahmad Khalafan",-0- ,22124,khalalu ahmad,0.1852390170097351,0.8147609829902649,6925,ghailani ahmed khalfan,0.1886548399925232,0.8113451600074768,30649,khazai ahmad,0.2409679889678955,0.7590320110321045,38419,khatibi aghada ahmad,0.2520660161972046,0.7479339838027954,12060,vahidi ahmad,0.28273212909698486,0.7172678709030151
10923,11185.0,aka,RIHS AUDIO RECORDINGS COMMITTEE,-0- ,26797,jc car audio,0.5721325874328613,0.42786741256713867,48846,scientific research institute of applied acoustics,0.5754390358924866,0.4245609641075134,43319,llc symphony,0.5900136232376099,0.40998637676239014,30863,era-media tov,0.5977009534835815,0.40229904651641846,12297,audio alarmas s.a. de c.v.,0.5990804433822632,0.4009195566177368
28691,45227.0,aka,"ADHAFAH, Muhammad Said",-0- ,22044,al-rahhal muhammad,0.3023052215576172,0.6976947784423828,28697,al-ghorayfi muhammad,0.305591344833374,0.694408655166626,22089,al-muhammad muhammad,0.30844396352767944,0.6915560364723206,13002,makhluf muhammad,0.3084878921508789,0.6915121078491211,21909,al-ibrahim muhammad,0.32483822107315063,0.6751617789268494
7645,5590.0,aka,MU' ASSA SANABIL AL-AQSA AL-KHAYRIYYA,-0- ,18535,al-agha abu ubaydah khayri hafiz,0.31081312894821167,0.6891868710517883,11493,al-dari muthanna harith,0.3291317820549011,0.6708682179450989,21203,al-safrani ali ahmidah,0.3358316421508789,0.6641683578491211,15492,waqfiya ri'aya al-usra al-filistinya wa al-lubnanya,0.3395858407020569,0.6604141592979431,21929,al-atasi yumna marwan al-sayyid sulayman,0.34170204401016235,0.6582979559898376
11979,12798.0,aka,"LORENZANA CORDON, Haroldo Jeremias",-0- ,11979,lorenzana cordon haroldo geremias,0.03957432508468628,0.9604256749153137,11980,lorenzana cordon waldemar,0.2197287678718567,0.7802712321281433,13429,lorenzana cordon ovaldino,0.251029908657074,0.748970091342926,13456,lorenzana cordon marta julia,0.2836977243423462,0.7163022756576538,11978,lorenzana cordon eliu elixander,0.288055419921875,0.711944580078125
16724,25455.0,aka,"ADAM, Nureldine",-0- ,35216,nurgaliev rashid gumarovich,0.47275322675704956,0.5272467732429504,39300,nurey abdirahman,0.477050244808197,0.522949755191803,37347,nechaev alexey gennadievich,0.49033796787261963,0.5096620321273804,39784,volfovich alexander,0.4920046925544739,0.5079953074455261,37351,nuriev marat abdulhaevich,0.496293306350708,0.503706693649292
12803,14013.0,aka,TIDE WATER COMPANY,-0- ,39671,rising tide shipping corp.,0.2494766116142273,0.7505233883857727,12803,tidewater middle east co.,0.31107622385025024,0.6889237761497498,18335,aqua shipping ltd.,0.4110398292541504,0.5889601707458496,44272,ocean estate company limited,0.42397159337997437,0.5760284066200256,50592,sea river service limited liability company,0.4267435073852539,0.5732564926147461
11461,12118.0,aka,"AL BASERI, Abu Mahdi",-0- ,7877,al-salih muhammad mahdi,0.16593122482299805,0.834068775177002,11461,al-muhandis abu mahdi,0.2049955129623413,0.7950044870376587,27124,al-rawi marwan mahdi salah,0.23374980688095093,0.7662501931190491,41196,amiri mahdi,0.23496586084365845,0.7650341391563416,29847,hejabi mahdi,0.27043139934539795,0.729568600654602
47398,73290.0,aka,"SABERIAN, Mohammadamin",-0- ,34141,karami mohammad,0.2947036027908325,0.7052963972091675,15587,jaber mohammad,0.2991541028022766,0.7008458971977234,29896,gholami mohammad,0.3083680272102356,0.6916319727897644,26534,vakili mohammad,0.31460171937942505,0.685398280620575,29800,mohammadi behzad,0.32260340452194214,0.6773965954780579
31677,49693.0,aka,AKRESTSINA JAIL,-0- ,35555,batalova rima akberdinovna,0.5105836391448975,0.48941636085510254,36810,khlyakina oksana vladimirovna,0.5199782848358154,0.48002171516418457,37728,kuznetsova anastasiya viktorovna,0.5279363393783569,0.47206366062164307,46481,kuliyeva adelina,0.5342753529548645,0.4657246470451355,45860,kulashova anna vladimirovna,0.5445797443389893,0.45542025566101074
36004,56654.0,aka,SINA COMPOSITE,-0- ,36004,sina composite delijan company,0.30760592222213745,0.6923940777778625,30388,sina tile and ceramic industries company,0.45769137144088745,0.5423086285591125,30366,sina energy development company,0.46239936351776123,0.5376006364822388,25067,sina bank,0.48164820671081543,0.5183517932891846,15140,sina shipping company limited,0.5045833587646484,0.49541664123535156
6866,4696.0,aka,"MAGANA, Jorge",-0- ,11396,portilla barraza jorge,0.27594196796417236,0.7240580320358276,28707,mojica mejia jose jorge,0.3082273602485657,0.6917726397514343,26925,castro gonzalez sonia,0.3120856285095215,0.6879143714904785,11473,hernandez mejia jorge alberto,0.3235575556755066,0.6764424443244934,15018,gonzalez cardenas jorge guillermo,0.32560431957244873,0.6743956804275513
23171,36450.0,aka,DANDONG DONGYUAN INDUSTRIAL CO.,-0- ,23171,dandong dongyuan industrial co. ltd.,0.03608810901641846,0.9639118909835815,20564,dandong hongxiang industrial development co ltd,0.19664347171783447,0.8033565282821655,23177,dandong hongda trade co. ltd.,0.21910560131072998,0.78089439868927,22614,dandong tianfu trade co. ltd.,0.2206469178199768,0.7793530821800232,24518,dandong zhongsheng industry trade co. ltd.,0.22517329454421997,0.77482670545578
11933,12690.0,aka,"IBARRA YEPIZ, Prisciliano",-0- ,11933,ibarra yepis prisciliano,0.056745290756225586,0.9432547092437744,20905,higuita peralta jose efer,0.37551796436309814,0.6244820356369019,12527,avendano ojeda sergio,0.3769891858100891,0.6230108141899109,15012,yarza aitzol iriondo,0.383280873298645,0.616719126701355,13428,ibarra favila jose gerardo,0.38560038805007935,0.6143996119499207
7156,5092.0,aka,DISTRIBUIDORA IMPERIAL,-0- ,7156,distribuidora imperial de baja california s.a. de c.v.,0.40393221378326416,0.5960677862167358,13010,distribuidora life s.a.,0.4567476511001587,0.5432523488998413,13362,distribuidora germay s.a. de c.v.,0.5078400373458862,0.49215996265411377,19190,distribuidora marbella s.a.,0.518842339515686,0.48115766048431396,15712,comercializadora internacional andina limitada,0.5218474864959717,0.4781525135040283
49942,77824.0,aka,HIVE AUTONOMOUS DRONE SOLUTIONS,-0- ,48441,complex unmanned solutions center ltd,0.4960193634033203,0.5039806365966797,49276,limited liability company roboavia unmanned systems,0.560321033000946,0.43967896699905396,49352,limited liability company unmanned systems,0.577633261680603,0.422366738319397,46686,autonomous nonprofit organization institute of marine instrumentation and robotics,0.5907166004180908,0.4092833995819092,50141,joint stock company kt - unmanned systems,0.5980243682861328,0.4019756317138672
18447,28643.0,aka,"YAZID, Mibrak",-0- ,7936,sufaat yazid,0.34530651569366455,0.6546934843063354,9770,yarmoshina lidziya mihaulauna,0.4223487973213196,0.5776512026786804,12816,yakuza,0.4277564287185669,0.5722435712814331,25290,yaran,0.42811769247055054,0.5718823075294495,24683,yamaki k.k.,0.435837984085083,0.564162015914917
19161,31168.0,aka,SEGOVIA IMPORT AND EXPORT CORP.,-0- ,19161,segovia import export corp.,0.019091427326202393,0.9809085726737976,15648,sad import export company,0.3285250663757324,0.6714749336242676,6913,mamoun darkazanli import-export company,0.35576802492141724,0.6442319750785828,28044,m. d. s. import export co. ltd.,0.3769553303718567,0.6230446696281433,559,compania de importacion y exportacion iberia,0.3857572674751282,0.6142427325248718
21073,33431.0,aka,LA CAMELIA RESTAURANTE & CANTINA,-0- ,21114,restaurant folklor y cantina s.a. de c.v.,0.24441885948181152,0.7555811405181885,21073,camelias bar s.a. de c.v.,0.37628573179244995,0.62371426820755,12277,florbel operadora de restaurantes s.a. de c.v.,0.3812296986579895,0.6187703013420105,11774,restaurante bar punta del este,0.3866918683052063,0.6133081316947937,25979,operadora restaurantera del sol naciente s. de r.l. de c.v.,0.3914554715156555,0.6085445284843445
29858,46814.0,aka,IMATEL FOR COMMUNICATIONS,-0- ,11181,iran communication industries,0.5099185705184937,0.49008142948150635,33856,chatextech sia,0.5556461215019226,0.4443538784980774,24755,top technologies sarl,0.5783761739730835,0.4216238260269165,33854,chatex,0.5799851417541504,0.4200148582458496,15765,iranian communications regulatory authority,0.5851064920425415,0.4148935079574585
10923,11236.0,aka,RIHS-BOSNIA AND HERZEGOVINA,-0- ,39278,middle east kimiya pars co.,0.5749666094779968,0.4250333905220032,19941,munsa international invesments s.a.,0.5782334208488464,0.42176657915115356,23713,korea samma shpg co,0.580534815788269,0.41946518421173096,11771,univisa s.a.,0.5919002890586853,0.4080997109413147,11611,irasco s.r.l.,0.599087655544281,0.400912344455719
47331,73124.0,aka,HYDRO COMPANY S.A.L.,-0- ,47331,hydro company for drilling equipment rental,0.27862870693206787,0.7213712930679321,43257,federal state unitary enterprise hydrographic company,0.3629574179649353,0.6370425820350647,27236,global energy company s.a.s.,0.38101959228515625,0.6189804077148438,32731,limited liability company dubai water front,0.4112638235092163,0.5887361764907837,29139,global industrial and engineering supply ltd.,0.4134644865989685,0.5865355134010315
15040,23442.0,fka,ASTARA,-0- ,47319,astra,0.32050812244415283,0.6794918775558472,13000,aslan aus,0.3917052745819092,0.6082947254180908,37060,ascalon,0.42697346210479736,0.5730265378952026,40018,asgari hassan,0.44157952070236206,0.5584204792976379,50527,asya energy,0.44657546281814575,0.5534245371818542
15050,24766.0,fka,PIONEER,-0- ,50525,pioneer,0.0,1.0,17229,pioneer logistics,0.31459444761276245,0.6854055523872375,38377,pioneer shipmanagement pte. ltd.,0.4636000990867615,0.5363999009132385,24508,patriot,0.5051466226577759,0.4948533773422241,38245,nirvana,0.5273319482803345,0.4726680517196655
10854,10971.0,aka,"ROSALEJOS-PAREJA, Dino Amor",-0- ,10854,pareja dinno amor rosalejos,0.13995689153671265,0.8600431084632874,12527,avendano ojeda sergio,0.3943365216255188,0.6056634783744812,11231,rendon poblete rosalinda,0.4304700493812561,0.5695299506187439,15678,rodriguez olivera rosalina,0.4373921751976013,0.5626078248023987,11236,pulido valdivia javier,0.44654208421707153,0.5534579157829285
30399,47745.0,aka,PISHGAMAN HORIZON DEVELOPMENT GOSTARESH OFOQ IRANIAN BUSINESS TRADING COMPANY,-0- ,30399,pishgaman horizon development iranian business trading company,0.06242293119430542,0.9375770688056946,30405,pishro iran financial and investment company,0.2692386507987976,0.7307613492012024,27286,hamrahan pishro tejarat trading company,0.36077338457107544,0.6392266154289246,25020,tadbirgaran atiyeh iranian investment company,0.36785000562667847,0.6321499943733215,26833,iranian investment petrochemical group company,0.3703181743621826,0.6296818256378174
11929,12696.0,aka,"FLORES SOTO, Mario Alberto",-0- ,11929,flores soto mario,0.09314006567001343,0.9068599343299866,21028,flores gomez felipe,0.21092772483825684,0.7890722751617432,12184,flores cacho alejandro,0.24061357975006104,0.759386420249939,21024,flores hernandez raul,0.24861419200897217,0.7513858079910278,12172,flores cacho javier,0.2690873146057129,0.7309126853942871
12823,14044.0,aka,"AL-AMRIKI, Abu Mansour",-0- ,23052,al-adani abu sulayman,0.21702557802200317,0.7829744219779968,21764,al-ghandour abu anas,0.2640315294265747,0.7359684705734253,6367,al-masri abu hafs,0.2711177468299866,0.7288822531700134,24547,al-sahrawi adnan abu walid,0.27826380729675293,0.7217361927032471,31194,al-sa'adi mansur,0.27980148792266846,0.7201985120773315
4700,5928.0,aka,KAHANE TZADAK,-0- ,15647,kasenov adilet zhakypovich,0.4006580710411072,0.5993419289588928,35640,kachkayev pavel ryurikovich,0.40253639221191406,0.5974636077880859,35558,belykh irina viktorovna,0.404191255569458,0.595808744430542,36043,kaskariy abdulaziz,0.4076807498931885,0.5923192501068115,38242,potanina ekaterina viktorovna,0.4160897731781006,0.5839102268218994
30143,47382.0,aka,POLIMER ARYA SAASOOL,-0- ,25649,safdari seyed jaber,0.4409272074699402,0.5590727925300598,7782,sahinpasic senad,0.46097809076309204,0.539021909236908,28683,saburinezhad hasan,0.46271204948425293,0.5372879505157471,44278,sakhalin,0.4689423441886902,0.5310576558113098,44276,sakhalin,0.4689423441886902,0.5310576558113098
44584,68887.0,aka,"SALAMEH, Riyad Tawfeek",-0- ,44584,salameh riad,0.24799823760986328,0.7520017623901367,44581,salameh raja,0.3106042146682739,0.6893957853317261,21266,khalil iyad nazmi salih,0.33809518814086914,0.6619048118591309,24031,tahmasebi sajjad,0.35453885793685913,0.6454611420631409,21942,himsi muhammad riyad,0.35533440113067627,0.6446655988693237
41095,64082.0,aka,PJSC ZAVOD TULA,-0- ,37453,zamanoil dmcc,0.324385404586792,0.675614595413208,40377,zamudio ibarra ludim,0.35603439807891846,0.6439656019210815,11363,cire kursad zafer,0.3596876263618469,0.6403123736381531,44034,tambovskii porokhovoi zavod,0.371512770652771,0.628487229347229,7939,zakaria zaini,0.37436962127685547,0.6256303787231445
39178,61093.0,aka,JSC BAYKAL ELEKTRONIKS,-0- ,23709,profesyoneller elektronik,0.33539628982543945,0.6646037101745605,40501,elektrooptika sia,0.4029160141944885,0.5970839858055115,47982,importeks,0.409149169921875,0.590850830078125,42000,matriks elektronika,0.4144219756126404,0.5855780243873596,46272,ao elektroistochnik,0.4151068925857544,0.5848931074142456
7774,5610.0,aka,PUMA SECURITY AGENCY,-0- ,7774,puma security company,0.06373250484466553,0.9362674951553345,12813,political security directorate,0.44870615005493164,0.5512938499450684,23896,plm security control group c.a.,0.47312819957733154,0.5268718004226685,29159,xinjiang public security bureau,0.4847857356071472,0.5152142643928528,23085,military security command,0.4894818067550659,0.5105181932449341
6832,4570.0,aka,"ECHEVERRI HERRERA, Hernando",-0- ,6832,echeverry herrera hernando,0.030896127223968506,0.9691038727760315,43476,perez salas nestor isidro,0.33964967727661133,0.6603503227233887,11927,sanchez esteban alvaro,0.3586989641189575,0.6413010358810425,48068,nunez herrera alan gabriel,0.3679350018501282,0.6320649981498718,11501,rendon herrera daniel,0.37374037504196167,0.6262596249580383
49567,77318.0,aka,"GUZUN, Andrei",-0- ,23249,pavlov andrei,0.30310702323913574,0.6968929767608643,48767,gavryuchenkov andrei viktorovich,0.30586642026901245,0.6941335797309875,31912,gurzhy andrei anatoljevich,0.3259361982345581,0.6740638017654419,40910,zadachin andrei andreevich,0.3339081406593323,0.6660918593406677,31122,yarin andrei veniaminovich,0.3455563187599182,0.6544436812400818
10923,11248.0,aka,RIHS-KOSOVO,-0- ,7756,national movement for the liberation of kosovo,0.4283851981163025,0.5716148018836975,7771,popular movement of kosovo,0.4439014196395874,0.5560985803604126,7649,albanian national army,0.4501526355743408,0.5498473644256592,6948,hijazi riad,0.4965496063232422,0.5034503936767578,44584,salameh riad,0.5008636713027954,0.4991363286972046
32614,51167.0,aka,BELKAZTRANS UKRAINA TOV,-0- ,32613,belkaztrans,0.2420782446861267,0.7579217553138733,32614,belkaztrans ukraine,0.2998031973838806,0.7001968026161194,37031,belomorskiy,0.37510836124420166,0.6248916387557983,7662,boravcanin ljubomir,0.38569819927215576,0.6143018007278442,8112,borovcanin veljko,0.39318764209747314,0.6068123579025269
31791,49831.0,aka,"AKAR, Izzat Youssef",-0- ,31791,akar ezzat youssef,0.04405784606933594,0.9559421539306641,13059,kar mevlut,0.42982447147369385,0.5701755285263062,31192,alshaer saleh mesfer,0.4319663643836975,0.5680336356163025,45695,ooo absolyut shar,0.4585479497909546,0.5414520502090454,8209,abbes youcef,0.4889441132545471,0.5110558867454529
11695,22877.0,aka,ANSAR AL SHARIAH,-0- ,7472,ansar al-islam,0.10110872983932495,0.898891270160675,16476,ansar al-shari'a in darnah,0.17936688661575317,0.8206331133842468,15852,ansar al-dine,0.19249320030212402,0.807506799697876,16475,ansar al-shari'a in benghazi,0.19559109210968018,0.8044089078903198,16477,ansar al-shari'a in tunisia,0.2269958257675171,0.7730041742324829
43234,67004.0,aka,"ABRAMCHENKO, Viktoriya Valeryevna",-0- ,43234,abramchenko viktoriya valeriyevna,0.06022685766220093,0.9397731423377991,23555,abramov valeri vyacheslavovich,0.21932965517044067,0.7806703448295593,45188,zhdanova ekaterina valeryevna,0.24267208576202393,0.7573279142379761,35638,kartapolov andrey valeriyevich,0.25066709518432617,0.7493329048156738,35493,kharchenko ekaterina vladimirovna,0.2549651861190796,0.7450348138809204
12843,14094.0,aka,"AL-SHTIWI, Jamal",-0- ,20561,jamal-al-din hasan,0.21082186698913574,0.7891781330108643,22057,al-aqra' jamal 'ali,0.2159826159477234,0.7840173840522766,40608,babamoradi jamal,0.2616393566131592,0.7383606433868408,44929,shakarami jamal,0.28059375286102295,0.719406247138977,16278,muhammad jamal network,0.30269360542297363,0.6973063945770264
7263,5218.0,aka,"JALADIN, Wa'el Hamza",-0- ,15418,hamza amir,0.37510186433792114,0.6248981356620789,7263,julaidan wa'el hamza abd al-fatah,0.38458138704299927,0.6154186129570007,30519,raza mohsin,0.39528608322143555,0.6047139167785645,10046,casa hamze,0.4065403342247009,0.5934596657752991,7210,al-masri abu hamza,0.4127618670463562,0.5872381329536438
7140,38434.0,aka,TEHREEK-E-AZADI JAMMU AND KASHMIR,-0- ,12147,kashmiri mohammad ilyas,0.5261828303337097,0.4738171696662903,44932,taheri ahmad,0.5757366418838501,0.4242633581161499,28444,hijazi khalil ahmad,0.5835583209991455,0.4164416790008545,38419,khatibi aghada ahmad,0.5869073867797852,0.41309261322021484,21917,al-tawwakhi iman,0.5926216840744019,0.40737831592559814
48012,74509.0,aka,JSC CHTPZ,-0- ,49938,sfera jsc,0.30915695428848267,0.6908430457115173,37447,jsc argument,0.3720541000366211,0.6279458999633789,47681,jsc suek,0.37721723318099976,0.6227827668190002,49201,jsc resurs,0.39216285943984985,0.6078371405601501,45754,jsc kompozit,0.40064603090286255,0.5993539690971375
36029,56712.0,aka,JSC 33 SUDOREMONTNY FACTORY,-0- ,17259,kalinin machine plant jsc,0.5152568817138672,0.4847431182861328,45025,jsc omsk transport machine factory omsktransmash,0.5295385718345642,0.4704614281654358,49938,sfera jsc,0.5354132056236267,0.4645867943763733,48584,jsc agat-system,0.5416308045387268,0.4583691954612732,17017,bm bank jsc,0.5429699420928955,0.4570300579071045
9768,9459.0,aka,"PAULICHENKA, Dzmitry Vasilyevich",-0- ,9768,paulichenka dzmitry valeryevich,0.16720640659332275,0.8327935934066772,36397,ustinov vladimir vasilyevich,0.22292351722717285,0.7770764827728271,24143,ustinov vladimir vasilyevich,0.22292357683181763,0.7770764231681824,32748,khoroneko vyacheslav vasilyevich,0.2245807647705078,0.7754192352294922,35258,malevanyy konstantin vasilyevich,0.23240041732788086,0.7675995826721191
17208,26451.0,aka,"AL CHAREKH, Abdul Mohsen Abdallah Ibrahim",-0- ,17208,al-sharikh abdul mohsen abdullah ibrahim,0.1894283890724182,0.8105716109275818,35843,alhassan ibrahim ali,0.20710140466690063,0.7928985953330994,7329,abdurrahman mohamad iqbal,0.22049999237060547,0.7795000076293945,8596,abbakar muhamad abdul aziz,0.22637099027633667,0.7736290097236633,40396,al-khatuni abd al hamid salim ibrahim ismail brukan,0.23342150449752808,0.7665784955024719
48428,75268.0,aka,AO IPF,-0- ,35262,ao inforus,0.42872923612594604,0.571270763874054,25557,ep-icf,0.4536714553833008,0.5463285446166992,17185,arif said,0.45871829986572266,0.5412817001342773,22507,is bank ao,0.4806986451148987,0.5193013548851013,24504,ep-sif,0.49296802282333374,0.5070319771766663
